duration,protocol,service,flag,src_bytes,dst_bytes,count,srv_count,dst_host_count,attack_type
5315,http,snmp,OTH,245,2877,57,24,76,Normal
21,dns,smtp,REJ,10443,53,96,93,197,DoS
1332,dns,ssh,SF,2705,3321,76,61,128,Botnet
4415,smtp,irc,SF,141,52,87,82,239,BruteForce
3524,tcp,ftp,OTH,3213,2315,41,52,173,Normal
883,icmp,irc,OTH,1296,357,45,25,58,WebAttack
7483,http,dns,SF,3228,3356,9,53,151,Normal
3886,dns,http,REJ,113,2290,41,26,26,Infiltration
4971,http,snmp,S0,1071,2708,35,17,69,Normal
9766,ftp,smtp,SH,88,4892,85,32,31,Normal
1519,tcp,ssh,RSTO,1140,1805,57,74,136,Botnet
858,http,irc,RSTR,538,827,41,34,49,WebAttack
6830,dns,dns,SF,444,101,91,93,114,BruteForce
9114,smtp,http,REJ,3910,4577,81,76,33,Normal
3816,udp,snmp,RSTO,425,173,83,81,95,BruteForce
714,https,ssh,SH,251,1871,23,18,174,Normal
5756,tcp,snmp,SF,4859,685,43,47,175,Infiltration
8974,icmp,telnet,REJ,1905,1461,45,43,211,Normal
8622,dns,ftp,S0,2774,351,43,32,184,Normal
1990,tcp,http,RSTR,3147,3658,71,90,124,Botnet
2126,ftp,ssh,REJ,4691,4638,8,47,245,Normal
638,tcp,http,SH,4699,1664,28,31,43,Normal
7190,https,ftp,SH,184,81,87,84,143,BruteForce
3875,dns,dns,RSTR,236,77,65,70,168,BruteForce
9599,icmp,telnet,S0,1403,4116,45,0,216,Normal
1435,icmp,irc,S0,4334,854,3,10,16,Normal
98,udp,dns,SF,340,909,21,22,59,Normal
1979,dns,dns,OTH,1132,395,16,71,228,Normal
5365,dns,smtp,REJ,3882,549,7,7,20,Normal
3265,tcp,http,S0,340,4538,65,46,55,Normal
3130,udp,dns,RSTO,2975,4493,83,33,210,Normal
63,smtp,telnet,RSTR,11984,82,88,73,99,DoS
7490,icmp,dns,S0,342,3202,8,4,36,Normal
725,dns,irc,RSTR,3724,1581,92,80,194,Botnet
3599,ftp,ftp,OTH,185,2256,32,59,103,Normal
4373,dns,ftp,REJ,2559,5609,1,29,67,Infiltration
28,ftp,telnet,REJ,6738,97,85,88,21,DoS
826,icmp,http,SF,2574,1332,86,77,149,Normal
861,ftp,snmp,SH,1156,200,45,24,18,WebAttack
4858,smtp,ftp,RSTR,4571,1704,95,92,97,Normal
662,tcp,smtp,RSTO,1770,929,30,30,245,WebAttack
888,tcp,smtp,RSTR,4448,932,90,96,127,Normal
2088,https,telnet,SH,3523,1780,95,45,46,Normal
6985,tcp,ssh,REJ,4333,2718,33,27,202,Normal
9640,smtp,ftp,RSTO,2444,3512,85,34,216,Normal
968,http,http,REJ,3297,1119,22,57,99,Normal
5103,dns,http,RSTR,1215,64,57,99,39,Normal
88,http,dns,REJ,12446,19,97,97,44,DoS
7271,udp,ftp,REJ,4606,3045,22,99,26,Normal
4462,udp,http,SH,2392,759,18,5,35,Normal
4888,dns,ftp,RSTO,4178,1791,57,68,140,Normal
9826,dns,ftp,RSTO,2133,1170,61,96,78,Normal
7393,http,irc,OTH,4506,1019,19,46,86,Normal
1836,ftp,irc,OTH,4714,100,67,95,162,Normal
980,dns,snmp,RSTO,3796,3108,56,93,162,Botnet
7334,http,dns,SH,44,90,68,86,159,BruteForce
4752,tcp,ssh,S0,1423,2776,91,26,103,Normal
5503,dns,smtp,RSTR,2404,3587,10,85,200,Normal
5726,icmp,telnet,OTH,127,179,64,64,46,BruteForce
587,ftp,ssh,SF,3397,3253,53,33,133,Normal
6154,udp,ssh,REJ,5126,3438,47,13,51,Infiltration
774,smtp,snmp,RSTR,1679,852,24,45,91,WebAttack
4090,tcp,irc,RSTO,1013,3460,13,65,49,Normal
2812,ftp,dns,RSTO,5161,6032,5,46,13,Infiltration
5705,https,ssh,RSTR,2433,560,70,67,9,Normal
716,icmp,irc,OTH,2093,2899,36,50,22,Normal
8754,ftp,snmp,RSTO,4499,1492,25,33,195,Normal
8399,smtp,irc,RSTR,7,73,76,77,59,BruteForce
1322,tcp,irc,RSTO,2139,1353,63,69,141,Botnet
5928,ftp,http,OTH,166,70,51,93,122,BruteForce
211,udp,ssh,REJ,76,4649,60,47,219,Normal
7582,udp,dns,OTH,285,4603,82,53,241,Normal
743,icmp,ssh,RSTO,1060,977,43,35,161,WebAttack
6871,smtp,irc,REJ,485,142,57,66,238,BruteForce
1183,udp,telnet,RSTR,265,2162,18,80,198,Normal
898,icmp,snmp,RSTO,3289,1854,95,19,214,Normal
9742,ftp,dns,SH,3309,4090,54,50,63,Normal
43,udp,irc,RSTR,7223,11,90,73,161,DoS
931,tcp,http,OTH,584,862,40,44,24,WebAttack
4205,http,irc,REJ,1526,617,96,90,251,Normal
2105,udp,smtp,SH,3261,2904,82,29,25,Normal
660,tcp,irc,S0,1556,519,36,47,209,WebAttack
3002,dns,smtp,SH,25,435,41,93,13,Normal
1358,smtp,irc,S0,3001,131,11,29,170,Normal
1119,http,smtp,SH,4198,99,51,28,66,Normal
1023,dns,telnet,S0,2102,4414,85,50,225,Normal
3319,http,dns,SF,3729,1782,92,43,86,Normal
1847,ftp,ftp,RSTR,2681,278,36,94,45,Normal
87,ftp,snmp,S0,4371,3653,42,4,196,Normal
3776,dns,snmp,S0,4735,4331,48,58,176,Normal
1688,udp,ssh,SF,2762,3503,42,89,106,Botnet
46,icmp,http,OTH,8633,84,88,79,92,DoS
9262,http,snmp,SH,57,795,55,60,35,Normal
2502,udp,snmp,RSTR,3070,6341,46,7,222,Infiltration
383,tcp,http,RSTO,3055,793,81,99,150,Normal
5628,http,http,S0,1621,2642,35,22,105,Infiltration
3629,udp,snmp,SF,2068,2914,76,66,151,Normal
5502,udp,dns,S0,3578,1186,90,83,74,Normal
9960,ftp,irc,RSTO,2020,4548,65,50,116,Normal
6390,smtp,http,REJ,596,418,57,6,80,Normal
9820,smtp,dns,REJ,341,185,55,75,24,BruteForce
4200,ftp,irc,SF,1584,3287,29,30,39,Normal
5451,smtp,ssh,SH,1218,2318,31,52,188,Normal
3712,icmp,telnet,REJ,2332,636,2,45,72,Normal
8948,smtp,ssh,RSTR,2169,1150,5,43,102,Normal
96,icmp,telnet,OTH,13094,72,87,78,18,DoS
9558,udp,dns,RSTO,6,41,62,73,163,BruteForce
2618,ftp,telnet,REJ,4440,624,26,90,20,Normal
91,https,dns,S0,14562,27,81,70,117,DoS
1809,dns,ftp,SF,1029,3047,99,76,144,Botnet
4521,udp,smtp,OTH,2233,4636,20,18,190,Normal
52,icmp,ssh,S0,12562,17,96,78,162,DoS
2889,http,dns,SF,4533,3996,45,17,119,Normal
2032,http,http,OTH,2107,1744,82,34,126,Normal
502,http,http,SH,1680,2061,60,57,75,Botnet
7596,dns,telnet,OTH,3481,4584,47,20,63,Normal
9996,tcp,telnet,REJ,2777,1019,40,92,53,Normal
8901,smtp,dns,OTH,197,32,71,89,121,BruteForce
4322,udp,http,RSTO,3510,1508,30,39,250,Infiltration
904,smtp,ssh,REJ,2508,2868,82,58,50,Botnet
2020,ftp,ssh,RSTR,4163,3707,17,92,38,Normal
2286,udp,ftp,REJ,3758,4096,16,18,135,Infiltration
8129,icmp,http,SH,103,37,97,66,198,BruteForce
5089,tcp,http,REJ,2,4465,67,19,38,Normal
6556,udp,irc,SF,3182,4223,78,88,155,Normal
791,smtp,smtp,RSTO,1504,124,41,38,70,WebAttack
9327,ftp,telnet,S0,2904,2574,2,62,76,Normal
1117,dns,dns,RSTO,3457,3025,43,47,12,Botnet
9768,udp,irc,S0,139,2868,72,82,180,Normal
1075,icmp,http,S0,3976,1376,87,92,85,Botnet
5797,udp,smtp,REJ,3494,251,92,45,0,Normal
8661,ftp,telnet,OTH,3668,4476,59,28,242,Normal
16,http,ssh,S0,6773,88,81,88,152,DoS
7305,udp,snmp,SH,3921,3948,21,81,44,Normal
7558,https,dns,S0,4173,3277,64,39,44,Normal
229,http,smtp,RSTO,1102,88,27,30,19,WebAttack
2543,udp,ftp,RSTO,1811,1468,17,25,17,Normal
5878,ftp,http,SF,1242,2156,67,95,21,Normal
2619,dns,http,SH,3867,74,16,13,49,Infiltration
3293,udp,dns,RSTO,958,3462,28,27,175,Normal
6135,tcp,ssh,S0,4434,4198,93,96,74,Normal
8783,https,ftp,S0,261,170,69,67,68,BruteForce
2297,udp,dns,RSTO,1351,2430,8,93,23,Normal
144,icmp,ssh,RSTO,1975,101,29,45,104,WebAttack
5088,dns,snmp,OTH,3097,2262,25,62,206,Normal
3083,tcp,snmp,REJ,4963,4791,15,17,131,Normal
1753,tcp,dns,S0,2273,3059,72,71,241,Botnet
932,dns,ftp,REJ,1694,3455,87,83,70,Normal
4542,tcp,ssh,REJ,157,4595,46,78,10,Normal
4398,ftp,smtp,OTH,711,4887,59,1,106,Normal
6964,tcp,irc,SH,3999,137,20,56,51,Normal
1132,https,ftp,RSTR,1219,1814,1,74,26,Normal
6,https,smtp,S0,13550,81,94,70,128,DoS
3058,dns,telnet,RSTO,48,4382,42,97,8,Normal
9264,tcp,telnet,REJ,4903,3174,91,70,93,Normal
1072,smtp,dns,SF,919,3148,10,24,18,Normal
1773,dns,irc,RSTR,2111,3518,80,73,10,Botnet
4233,tcp,http,REJ,3597,2113,38,28,190,Normal
7710,udp,http,SH,649,3177,35,35,87,Normal
8766,http,ftp,S0,3666,2495,46,40,128,Normal
6027,tcp,http,S0,4639,2272,54,6,92,Normal
57,tcp,irc,SH,7054,95,87,72,232,DoS
11,https,telnet,SF,11386,53,95,71,239,DoS
3146,tcp,ftp,RSTO,258,162,83,97,48,BruteForce
72,dns,irc,REJ,13757,73,99,87,103,DoS
2063,https,telnet,SH,705,2944,11,9,86,Infiltration
7211,smtp,telnet,REJ,69,2919,20,52,235,Normal
31,tcp,dns,S0,12172,35,79,73,117,DoS
7537,dns,dns,RSTR,56,4919,27,33,202,Normal
8907,https,ftp,OTH,3666,1817,45,23,232,Normal
5082,ftp,http,OTH,105,1373,64,24,60,Normal
8568,tcp,http,RSTR,685,1421,65,3,42,Normal
2878,ftp,irc,RSTO,1231,2331,95,58,101,Normal
7418,ftp,ftp,RSTO,3680,4337,84,56,17,Normal
9513,udp,smtp,OTH,3726,1971,35,81,168,Normal
931,icmp,dns,RSTO,2490,3722,26,73,37,Normal
7927,http,ftp,REJ,281,2637,57,80,158,Normal
98,http,ftp,SF,7256,60,74,92,228,DoS
999,smtp,ftp,RSTR,1113,2906,51,85,168,Botnet
1884,https,ftp,RSTR,4498,4250,92,48,223,Normal
766,icmp,ftp,RSTR,3722,2698,23,79,35,Normal
7611,https,telnet,SF,3779,1211,27,85,173,Normal
681,smtp,dns,OTH,2664,3591,22,69,28,Normal
802,icmp,http,RSTR,2994,3233,80,58,236,Normal
566,https,telnet,OTH,1591,2258,93,81,0,Botnet
2513,http,irc,OTH,496,164,71,83,59,BruteForce
1533,icmp,irc,SH,2088,1362,31,84,141,Normal
967,ftp,smtp,S0,2340,1128,96,92,160,Botnet
382,dns,telnet,RSTO,492,1488,90,66,195,Normal
8467,https,smtp,REJ,1717,1735,91,44,134,Normal
5946,udp,ftp,RSTO,54,100,60,93,223,BruteForce
1068,udp,http,SH,1413,3837,97,54,148,Botnet
1144,https,smtp,RSTO,466,3311,1,92,70,Normal
415,dns,telnet,S0,1566,44,44,25,26,WebAttack
273,ftp,telnet,RSTR,1944,289,28,36,81,WebAttack
1051,icmp,ssh,RSTR,1787,334,4,48,238,Normal
83,smtp,irc,RSTO,3339,1567,29,65,85,Normal
827,http,telnet,RSTO,1330,407,40,45,34,WebAttack
4057,udp,http,SH,486,181,67,96,68,BruteForce
9,https,ssh,S0,8211,68,96,73,115,DoS
2,dns,telnet,REJ,10131,72,88,75,213,DoS
6233,https,irc,REJ,4712,2953,77,43,4,Normal
1459,smtp,http,SH,3776,4207,45,93,120,Normal
940,http,http,SF,1814,444,22,43,170,WebAttack
250,udp,dns,REJ,1611,43,39,22,140,WebAttack
5163,https,smtp,RSTR,4573,2646,22,23,3,Infiltration
309,http,snmp,REJ,1550,995,24,33,236,WebAttack
317,https,snmp,SH,1025,290,41,22,108,WebAttack
3771,ftp,telnet,RSTO,746,1310,75,81,232,Normal
6686,https,irc,REJ,6701,4928,17,6,62,Infiltration
4443,ftp,ssh,OTH,2648,324,14,40,159,Infiltration
3766,smtp,ssh,RSTR,3020,3231,41,49,20,Normal
2620,http,ftp,OTH,2427,1326,88,84,3,Normal
536,dns,dns,SF,810,284,21,48,187,WebAttack
53,https,http,S0,12763,70,71,75,55,DoS
4249,smtp,snmp,REJ,3047,2590,35,0,164,Infiltration
688,icmp,ssh,OTH,743,509,31,27,50,WebAttack
8414,https,telnet,SF,872,662,75,26,158,Normal
3517,http,http,RSTO,3526,2802,65,62,101,Normal
1800,icmp,ftp,SH,2883,2872,99,96,35,Botnet
406,http,ftp,SH,1553,710,36,35,19,WebAttack
5804,icmp,irc,SF,327,39,79,62,29,BruteForce
6573,ftp,snmp,RSTO,76,37,65,91,8,BruteForce
5205,dns,ssh,RSTR,786,92,96,90,37,Normal
247,udp,smtp,SH,1210,2507,1,78,204,Normal
4121,tcp,telnet,SF,80,166,67,56,104,BruteForce
2367,tcp,telnet,SF,1447,4027,27,99,3,Normal
381,https,ftp,S0,113,4457,92,0,240,Normal
5216,https,snmp,SH,1894,2871,65,24,31,Normal
7984,icmp,ssh,SF,6413,5749,41,3,14,Infiltration
5228,https,irc,SF,4096,939,45,61,98,Normal
3035,https,snmp,SH,1881,2409,10,89,94,Normal
2433,icmp,ftp,S0,4029,1047,29,83,96,Normal
982,smtp,snmp,REJ,3559,3496,57,43,101,Botnet
1046,tcp,telnet,S0,181,104,60,50,243,BruteForce
4723,http,http,SF,4791,4438,43,65,225,Normal
2607,tcp,ssh,OTH,1882,817,13,79,90,Normal
6498,dns,ftp,S0,1090,4238,76,34,211,Normal
3730,http,dns,REJ,4082,1126,40,31,230,Normal
6669,http,telnet,REJ,177,273,54,71,195,Normal
9169,udp,ssh,REJ,4149,2907,75,54,229,Normal
7846,smtp,smtp,RSTO,265,68,97,89,197,BruteForce
673,dns,ftp,REJ,795,587,21,42,211,WebAttack
676,https,ssh,RSTR,3672,276,94,13,32,Normal
9388,ftp,snmp,RSTO,4699,2461,83,25,76,Normal
3231,ftp,dns,OTH,4607,3718,16,36,153,Infiltration
1284,tcp,snmp,SH,3352,494,43,70,170,Normal
5532,ftp,ssh,RSTO,999,4585,37,43,44,Normal
6313,https,telnet,RSTO,712,1322,9,7,155,Normal
217,dns,smtp,SH,1689,983,33,23,53,WebAttack
5363,udp,dns,SH,379,125,84,67,90,BruteForce
9998,http,ssh,REJ,2342,3182,31,92,113,Normal
5387,icmp,irc,SH,2081,521,87,24,210,Normal
8021,http,ssh,RSTO,948,3232,72,10,94,Normal
39,https,telnet,RSTR,13561,92,81,83,23,DoS
3835,https,http,SH,3549,1749,0,15,236,Normal
8228,dns,telnet,REJ,2244,2093,42,28,169,Normal
4284,icmp,ftp,REJ,1014,3256,31,89,231,Normal
9446,icmp,irc,OTH,4901,2084,28,78,41,Normal
2082,smtp,ssh,S0,4776,4987,84,47,178,Normal
4865,tcp,dns,S0,4376,288,45,50,60,Normal
2169,https,telnet,RSTR,6863,3794,37,8,131,Infiltration
7067,icmp,snmp,RSTR,4629,4617,82,29,244,Normal
7575,icmp,dns,REJ,1261,1393,22,61,88,Normal
2583,https,irc,SF,1065,3441,96,24,19,Normal
6017,https,smtp,RSTO,508,5120,1,15,118,Infiltration
8552,tcp,ssh,RSTR,403,29,84,61,146,BruteForce
9042,udp,ssh,REJ,296,46,53,87,185,BruteForce
2383,https,snmp,REJ,3723,2123,9,71,215,Normal
466,udp,dns,RSTO,1919,167,40,33,20,WebAttack
3818,http,telnet,SF,1410,736,42,41,236,Normal
7144,dns,http,OTH,239,4211,78,89,89,Normal
298,udp,dns,SF,4953,2506,11,38,59,Normal
7317,dns,smtp,SF,4758,4758,11,9,199,Normal
5945,ftp,irc,OTH,4063,4822,49,44,18,Normal
9362,udp,telnet,OTH,4210,1965,59,31,71,Normal
5902,ftp,irc,OTH,1702,3890,28,92,53,Normal
95,http,smtp,SH,10735,95,92,83,23,DoS
6533,udp,ftp,REJ,2585,3189,91,92,254,Normal
530,dns,ssh,RSTO,3520,1192,89,36,223,Normal
2580,https,smtp,REJ,2066,2604,31,21,67,Infiltration
6786,ftp,telnet,RSTR,333,39,72,61,83,BruteForce
1227,smtp,ssh,RSTR,2662,617,89,39,35,Normal
593,icmp,ssh,RSTR,1231,2595,70,99,250,Botnet
5831,udp,http,RSTO,3053,2870,90,58,158,Normal
4269,udp,telnet,REJ,252,38,67,80,27,BruteForce
1311,ftp,telnet,OTH,1185,3294,61,88,98,Botnet
4734,tcp,dns,S0,4642,4891,40,58,184,Normal
6568,dns,snmp,REJ,6546,5012,46,12,87,Infiltration
4047,dns,smtp,SH,3016,1616,45,33,135,Infiltration
3192,http,irc,SH,2850,4840,2,60,132,Normal
96,icmp,telnet,SF,13188,46,98,87,15,DoS
8587,udp,irc,SH,347,52,57,66,2,BruteForce
3748,https,ftp,RSTR,85,461,16,10,223,Normal
4473,smtp,ftp,RSTR,358,4730,72,1,104,Normal
9796,http,ssh,SH,3425,4270,75,37,9,Normal
558,tcp,snmp,SH,649,575,44,28,19,WebAttack
383,http,dns,SF,3527,2023,46,45,136,Normal
25,smtp,irc,SH,2493,4254,81,2,163,Normal
1931,ftp,telnet,SF,3865,1180,58,34,1,Normal
1452,smtp,http,RSTO,3050,2282,41,85,219,Botnet
8648,icmp,http,RSTR,3395,712,56,57,230,Normal
811,smtp,ssh,S0,1676,437,32,37,217,WebAttack
1883,icmp,snmp,REJ,2172,1820,77,62,203,Botnet
2190,smtp,snmp,RSTR,505,315,92,12,179,Normal
4517,https,snmp,S0,321,1921,95,79,225,Normal
6458,https,smtp,RSTR,1758,4401,85,46,99,Normal
4640,https,dns,S0,1736,603,66,18,207,Normal
209,https,telnet,RSTR,4073,4163,91,92,95,Normal
9753,smtp,dns,OTH,2577,3100,94,94,79,Normal
60,icmp,ftp,RSTO,6253,51,86,89,86,DoS
1188,smtp,telnet,SF,1024,3387,98,46,213,Botnet
518,smtp,dns,RSTR,2319,1428,57,17,237,Normal
87,ftp,ssh,S0,6831,35,79,70,139,DoS
43,http,ftp,S0,10412,73,98,70,68,DoS
684,udp,snmp,S0,1762,594,30,38,34,WebAttack
518,dns,irc,OTH,1257,87,41,37,166,WebAttack
7935,ftp,ssh,SF,3099,2793,56,52,213,Normal
411,https,ftp,RSTO,1660,31,31,31,87,WebAttack
6367,http,http,REJ,436,1420,3,99,27,Normal
5183,https,smtp,SH,674,1678,88,99,80,Normal
5555,udp,smtp,REJ,2459,905,54,22,239,Normal
965,http,snmp,SH,3836,3993,56,90,208,Normal
4776,dns,telnet,S0,3038,940,82,26,58,Normal
2877,http,ssh,REJ,137,140,55,90,128,BruteForce
1786,https,dns,S0,4111,2569,10,6,88,Normal
8535,dns,irc,SF,1722,3585,85,83,250,Normal
6771,tcp,dns,SF,2542,1398,21,91,44,Normal
804,dns,ssh,RSTR,2280,1273,77,93,106,Botnet
2021,udp,irc,RSTO,2024,2117,50,39,122,Normal
71,http,smtp,OTH,3300,3808,42,54,50,Normal
8726,dns,telnet,SF,1174,3700,57,99,33,Normal
810,http,http,S0,1965,1565,61,31,135,Normal
155,tcp,irc,OTH,2606,2797,54,4,134,Normal
926,https,http,OTH,1398,1079,42,40,21,Botnet
4132,icmp,smtp,RSTO,874,4254,46,31,69,Normal
5466,smtp,telnet,SF,114,198,64,65,140,BruteForce
2099,http,dns,RSTO,3514,840,4,34,148,Infiltration
46,http,http,S0,6445,22,72,99,166,DoS
8441,tcp,smtp,SH,468,36,60,79,174,BruteForce
4401,dns,ftp,OTH,1422,268,79,48,232,Normal
3713,dns,telnet,SH,4251,3346,8,0,15,Normal
1554,tcp,irc,RSTO,3174,1404,88,81,227,Botnet
2745,dns,dns,OTH,1726,1423,84,20,2,Normal
9499,https,ftp,RSTO,2404,206,73,8,29,Normal
5512,dns,irc,RSTO,1495,1312,28,96,118,Normal
9939,ftp,telnet,SH,1104,694,85,84,169,Normal
7235,udp,snmp,RSTO,1241,4123,3,44,211,Normal
4824,udp,ssh,SH,110,120,59,63,10,BruteForce
1700,udp,ftp,RSTR,4331,2075,23,1,139,Normal
8664,http,ssh,OTH,3374,2382,47,74,111,Normal
8069,smtp,telnet,RSTR,53,87,78,62,182,BruteForce
929,http,telnet,RSTR,4102,3459,3,26,187,Normal
3546,smtp,ssh,SH,4,2695,0,18,89,Infiltration
3287,ftp,snmp,RSTR,429,102,96,52,21,BruteForce
3621,http,snmp,S0,239,22,50,50,92,BruteForce
903,tcp,ssh,OTH,719,170,38,45,41,WebAttack
4903,https,ftp,SF,2347,2999,95,43,103,Normal
1811,https,ftp,SF,481,160,88,97,107,BruteForce
254,ftp,irc,OTH,1681,518,34,33,110,WebAttack
1550,tcp,smtp,REJ,2411,4307,72,2,178,Normal
4840,https,snmp,SH,2993,1039,90,45,209,Normal
9097,http,snmp,REJ,1675,4476,77,89,205,Normal
64,icmp,irc,S0,6330,14,80,83,33,DoS
425,udp,http,SF,4517,870,64,67,250,Normal
4805,udp,ssh,SH,1076,3698,80,25,72,Normal
4800,http,irc,S0,640,202,12,27,202,Normal
6888,https,snmp,SF,2789,213,63,71,16,Normal
6066,ftp,smtp,RSTR,4586,2516,45,65,240,Normal
9614,icmp,ftp,SH,2481,1434,84,68,188,Normal
1044,dns,smtp,OTH,2005,321,91,90,140,Normal
5611,tcp,ssh,OTH,13,4842,83,85,31,Normal
1312,tcp,snmp,RSTR,4954,4977,24,10,198,Normal
9842,smtp,ssh,OTH,2920,3634,43,58,158,Normal
7218,http,dns,S0,1767,4768,40,67,79,Normal
6605,tcp,ftp,S0,17,9,87,78,213,BruteForce
3139,smtp,dns,RSTR,1379,3824,12,46,155,Normal
7518,https,http,S0,459,2669,66,7,15,Normal
663,ftp,http,SF,2521,139,0,48,210,Normal
1869,http,http,OTH,4227,4032,89,81,103,Normal
1135,tcp,dns,S0,1049,2126,70,67,140,Botnet
4165,smtp,ftp,SH,6331,155,24,25,214,Infiltration
9258,https,dns,RSTR,2332,546,59,53,131,Normal
919,icmp,http,REJ,2000,3739,86,76,74,Botnet
88,smtp,ftp,SF,14239,97,72,84,224,DoS
8976,tcp,irc,OTH,3386,2009,36,19,96,Normal
1455,https,dns,RSTR,489,172,57,69,186,BruteForce
7103,http,ssh,SF,3717,3605,14,22,37,Normal
7767,ftp,telnet,S0,196,4936,69,87,10,Normal
3747,udp,irc,OTH,3637,4220,75,17,196,Normal
236,https,telnet,S0,592,555,36,46,122,WebAttack
1901,ftp,smtp,OTH,3598,1991,60,52,212,Botnet
979,https,telnet,SH,1611,543,41,20,201,WebAttack
9251,ftp,dns,REJ,304,25,74,94,186,BruteForce
6567,smtp,telnet,S0,683,340,34,61,136,Normal
6488,smtp,snmp,RSTR,219,744,8,46,182,Infiltration
9552,http,ssh,RSTO,1624,2217,35,62,196,Normal
7801,ftp,ssh,RSTR,477,2842,3,84,112,Normal
2492,dns,snmp,SH,523,4345,66,36,63,Normal
8344,dns,telnet,REJ,972,3540,21,53,159,Normal
854,dns,snmp,SH,564,59,45,38,184,WebAttack
404,udp,telnet,SH,901,3770,79,6,202,Normal
2293,https,snmp,OTH,923,1714,26,61,78,Normal
7402,https,ssh,SF,59,1206,25,29,134,Normal
1788,https,telnet,RSTO,162,56,76,65,55,BruteForce
8454,https,irc,S0,1017,4515,72,11,23,Normal
7837,udp,ftp,REJ,547,4319,1,32,227,Infiltration
7321,tcp,dns,RSTR,1924,2183,50,44,150,Normal
12,icmp,smtp,S0,7871,79,91,87,110,DoS
1974,dns,dns,RSTO,1908,1079,79,83,227,Botnet
3714,ftp,smtp,SF,1476,6417,6,41,170,Infiltration
959,https,irc,RSTR,1680,2934,92,40,150,Botnet
2040,ftp,dns,SH,1786,2067,11,24,51,Normal
1701,dns,dns,S0,4912,1665,41,30,31,Normal
1100,icmp,http,RSTR,1352,403,57,38,178,Normal
6128,http,dns,S0,1451,275,77,78,42,Normal
5096,udp,http,OTH,2323,2025,74,27,163,Normal
592,http,ftp,RSTO,1814,97,49,37,59,WebAttack
1823,smtp,snmp,RSTO,2085,1372,64,79,27,Normal
692,tcp,ftp,RSTR,3403,4755,77,70,12,Normal
5196,icmp,smtp,OTH,1394,319,17,10,151,Normal
3998,dns,snmp,SH,1096,277,98,32,163,Normal
1561,icmp,irc,REJ,1579,3639,96,53,167,Normal
3912,dns,irc,RSTO,396,6183,38,11,174,Infiltration
9104,ftp,http,SH,1384,1510,9,46,144,Normal
186,ftp,ftp,SH,577,3445,5,75,133,Normal
8423,https,http,RSTR,2105,4704,64,75,115,Normal
13,ftp,ssh,SH,11508,19,91,78,78,DoS
55,ftp,ftp,OTH,5099,73,92,85,210,DoS
5566,icmp,irc,REJ,160,151,76,89,207,Normal
598,ftp,ftp,OTH,1614,54,39,49,115,WebAttack
9692,tcp,irc,RSTR,763,2636,38,14,245,Normal
4522,udp,ftp,SF,132,65,80,71,186,BruteForce
6375,http,telnet,SF,3285,3790,89,62,172,Normal
873,http,http,OTH,1478,2494,96,87,212,Botnet
8643,https,telnet,SH,52,4576,54,28,81,Normal
863,icmp,ssh,S0,772,590,46,21,41,WebAttack
95,icmp,telnet,REJ,11037,22,93,74,79,DoS
8697,smtp,telnet,RSTO,2645,4188,13,68,28,Normal
5797,dns,snmp,RSTR,1481,763,67,59,152,Normal
787,dns,smtp,S0,1147,4972,75,3,60,Normal
4555,dns,ftp,SF,3051,1586,26,24,235,Normal
1471,udp,ftp,OTH,1691,2527,92,89,55,Botnet
1751,dns,snmp,SH,3002,4583,40,8,119,Normal
7995,smtp,dns,RSTO,3985,3376,57,54,158,Normal
1896,tcp,irc,SH,3458,2389,51,45,1,Botnet
8858,ftp,irc,RSTR,24,3354,40,89,154,Normal
6938,udp,snmp,REJ,3558,2776,3,24,149,Normal
2643,udp,ftp,SF,320,651,32,4,24,Normal
2033,https,irc,RSTR,4312,3034,31,71,235,Normal
8887,udp,dns,S0,4936,4949,66,56,172,Normal
2916,icmp,snmp,S0,4899,4692,64,77,179,Normal
5368,udp,ssh,RSTO,1112,2853,7,68,198,Normal
5426,smtp,http,OTH,1075,940,40,48,44,Normal
2273,udp,snmp,RSTR,4323,4943,45,13,155,Normal
793,http,dns,RSTR,706,879,41,23,138,WebAttack
34,tcp,ssh,REJ,5183,0,97,81,27,DoS
509,smtp,irc,SF,3553,3706,49,66,116,Normal
31,tcp,ftp,REJ,9384,93,73,71,116,DoS
1875,dns,ftp,RSTO,1329,1201,71,98,126,Botnet
3642,smtp,irc,SF,4108,822,91,49,105,Normal
2953,ftp,http,REJ,448,71,73,61,230,BruteForce
425,https,ssh,OTH,1769,217,23,25,165,WebAttack
290,icmp,smtp,OTH,2703,4461,19,12,72,Normal
7417,https,ftp,RSTR,2736,1334,94,68,199,Normal
8232,icmp,smtp,SH,1182,1234,25,14,203,Normal
1829,ftp,ssh,SH,3460,2923,59,62,215,Botnet
1687,tcp,telnet,REJ,173,155,55,63,135,BruteForce
1796,ftp,ssh,RSTR,3700,1622,45,57,232,Botnet
31,tcp,ssh,RSTO,13891,79,94,83,114,DoS
804,https,telnet,REJ,3619,3021,84,71,117,Botnet
6700,dns,irc,RSTR,1318,3402,87,35,166,Normal
787,smtp,dns,REJ,986,1948,5,44,202,Normal
5807,http,ssh,S0,649,1751,28,13,253,Normal
5513,smtp,telnet,SH,2882,4684,28,22,110,Infiltration
5331,icmp,ftp,SF,3446,4726,77,79,34,Normal
509,smtp,http,OTH,2572,2146,28,77,53,Normal
